# Stretch,Cauchy_stress
1.399945602452834947e+00,2.294044865906247621e-01
1.401948421234824327e+00,2.297326819245086582e-01
1.403951240016813928e+00,2.047710970009442855e-01
1.405978784956605665e+00,2.050668213749153312e-01
1.407981603738595044e+00,2.138413408143909344e-01
1.409984422520584646e+00,1.887470670774382686e-01
1.411987241302574025e+00,2.144497087825684156e-01
1.413990060084563627e+00,2.147538927666572117e-01
1.415992878866553006e+00,1.895513869655523764e-01
1.417995697648542386e+00,2.068195292499145910e-01
1.419998516430531987e+00,1.900876002242950780e-01
1.422001335212521367e+00,1.903557068536664565e-01
1.424004153994510968e+00,1.906238134830378073e-01
1.426006972776500348e+00,1.908919201124091858e-01
1.428009791558489727e+00,1.911600267417805088e-01
1.430012610340479329e+00,1.656689021029365827e-01
1.432015429122468708e+00,1.573600097934088060e-01
1.434018247904458310e+00,1.919643466298946166e-01
1.436021066686447689e+00,1.835811277300460898e-01
1.438048611626239426e+00,1.752634242576646684e-01
1.440051430408229027e+00,1.495674560959976418e-01
1.442054249190218407e+00,1.497754740208563917e-01
1.444032341814405651e+00,1.240561469674381218e-01
1.446059886754197166e+00,1.155185278934925119e-01
1.448062705536186767e+00,1.156785231187609231e-01
1.450065524318176369e+00,8.971806812919919105e-02
1.452068343100165748e+00,8.118146349344519674e-02
1.454071161882155350e+00,5.510083109485832548e-02
1.456073980664144729e+00,5.517672626581898027e-02
1.458076799446134109e+00,4.655626289585566152e-02
1.460079618228123488e+00,2.911564228483630792e-02
1.462082437010113090e+00,2.915558076112880273e-02
1.464085255792102691e+00,4.674811237411870268e-02
1.466088074574092071e+00,2.040299314763711555e-02
1.468090893356081450e+00,-1.477036605356812568e-02
1.470093712138070829e+00,2.834110904294745784e-03
1.472096530920060431e+00,1.161794798090470121e-02
1.474099349702049810e+00,-1.483081673822836573e-02
1.476102168484039412e+00,2.845694269020061177e-03
1.478129713423831149e+00,-6.055406499870864476e-03
1.480132532205820528e+00,-6.063611383217964307e-03
1.482135350987810130e+00,2.062631702318425478e-02
1.484138169769799731e+00,-6.080021149912162234e-03
1.486140988551788888e+00,2.865047545063180261e-03
1.488143807333778490e+00,2.070993443729512648e-02
1.490146626115767869e+00,-1.499226733223863253e-02
1.492149444897757471e+00,1.177620778694665575e-02
1.494152263679746850e+00,-6.121045566647651849e-03
1.496155082461736452e+00,-6.129250449994751680e-03
1.498157901243725831e+00,1.182362718629091300e-02
1.500012363078901290e+00,-1.509152586384124826e-02
1.501495932547041612e+00,2.894649477138986314e-03
1.503498751329030991e+00,1.186577776348581199e-02
1.505526296268822728e+00,-1.514700118350887324e-02
1.507529115050812329e+00,1.189758583794307129e-02
1.509531933832801709e+00,-6.184050967164876796e-03
1.511534752614791310e+00,-6.192255850511975759e-03
1.513537571396780912e+00,2.106332984590361668e-02
1.515540390178770291e+00,-6.208665617206172820e-03
1.517543208960759671e+00,2.925586117907421225e-03
1.519546027742749050e+00,1.199242463663159272e-02
1.521548846524738652e+00,-1.530820300926951337e-02
1.523551665306728031e+00,1.202403756952776480e-02
1.525554484088717633e+00,2.941030604207842038e-03
1.527557302870707012e+00,-6.257894917288762265e-03
1.529560121652696392e+00,2.128630961686593659e-02
1.531562940434685993e+00,-6.274304683982959326e-03
1.533565759216675373e+00,2.956475090508261985e-03
1.535568577998664974e+00,1.211887636821628450e-02
1.537571396780654354e+00,-1.546940483503015350e-02
1.539574215562643733e+00,1.215048930111245831e-02
1.541577034344633113e+00,-6.315329100718450675e-03
1.543579853126622714e+00,-6.323533984065549639e-03
1.545607398066414451e+00,1.219810384201780451e-02
1.547585490690601695e+00,-1.557015597613055184e-02
1.549588309472591074e+00,2.987364063109103178e-03
1.551591128254580454e+00,1.224532809980097454e-02
1.553618673194372413e+00,-1.563085542904042030e-02
1.555621491976362014e+00,1.227713617425823904e-02
1.557624310758351172e+00,3.002856217577117275e-03
1.559627129540340773e+00,-6.389274345698473662e-03
1.561629948322330153e+00,2.173261326337539573e-02
1.563632767104319754e+00,-1.573160657014082212e-02
1.565635585886309356e+00,3.018300703877538089e-03
1.567638404668298735e+00,1.237197497294675701e-02
1.569641223450288114e+00,-1.579205725480106043e-02
1.571644042232277494e+00,3.029884068602853048e-03
1.573646861014267095e+00,1.241939437229101599e-02
1.575649679796256475e+00,-6.454913412475259300e-03
1.577652498578246076e+00,2.195559303433771911e-02
1.579655317360235456e+00,-6.471323179169457228e-03
1.581658136142224835e+00,3.049189676478378415e-03
1.583660954924214437e+00,3.053050798053483835e-03
1.585663773706204038e+00,-1.595325908056170056e-02
1.587666592488193196e+00,1.253003963742762260e-02
1.589669411270182797e+00,-6.512347595904948577e-03
1.591672230052172177e+00,-6.520552479252045806e-03
1.593699774991963913e+00,2.217891690988485487e-02
1.595677867616151380e+00,-1.605401022166209890e-02
1.597680686398140537e+00,3.080078649079219175e-03
1.599708231337932496e+00,3.083987438821918746e-03
1.601711050119922097e+00,-1.611470967457196909e-02
1.603713868901911255e+00,1.265668651057340333e-02
1.605716687683900856e+00,1.267249297702148850e-02
1.607719506465890458e+00,-6.586292840884970697e-03
1.609722325247879837e+00,2.240189668084717478e-02
1.611725144029869439e+00,-1.621546081567237091e-02
1.613727962811858596e+00,-6.610907490926265853e-03
1.615730781593848198e+00,1.275152530926192129e-02
1.617733600375837799e+00,-1.627591150033260575e-02
1.619736419157827179e+00,3.122598654572969912e-03
1.621739237939816558e+00,3.126459776148074465e-03
1.623742056721805938e+00,-6.651931907661757203e-03
1.625744875503795539e+00,2.262487645180949469e-02
1.627747694285785141e+00,-6.668341674355954263e-03
1.629750513067774742e+00,3.141904262448495713e-03
1.631753331849763899e+00,2.270849386592036639e-02
1.633756150631753279e+00,-1.643711332609324241e-02
1.635758969413742880e+00,1.290958997374278862e-02
1.637761788195732482e+00,1.292539644019087379e-02
1.639764606977721639e+00,-1.649756401075348419e-02
1.641792151917513598e+00,1.295720451464813308e-02
1.643770244541700842e+00,-6.733980741132741636e-03
1.645773063323690222e+00,3.172793235049336039e-03
1.647800608263481958e+00,2.293181774146750215e-02
1.649803427045471560e+00,-1.659856392010351442e-02
1.651806245827460939e+00,3.184424267942245149e-03
1.653809064609450541e+00,-6.775106452724370502e-03
1.655811883391439698e+00,-6.783311336071467731e-03
1.657814702173429300e+00,1.308365624623282659e-02
1.659817520955418901e+00,-1.669931506120391276e-02
1.661820339737408281e+00,3.203729875817770516e-03
1.663823158519397882e+00,1.313107564557708558e-02
1.665825977301387040e+00,-1.675976574586415108e-02
1.667828796083376641e+00,3.215313240543085909e-03
1.669831614865366243e+00,1.317849504492134803e-02
1.671834433647355844e+00,-6.848950402848256840e-03
1.673837252429345002e+00,2.329415986928127721e-02
1.675840071211334381e+00,-6.865360169542451298e-03
1.677842889993323983e+00,3.234618848418612143e-03
1.679845708775313584e+00,2.337777728339214892e-02
1.681848527557303186e+00,-1.692096757162479120e-02
1.683851346339292343e+00,1.328914031005795117e-02
1.685854165121281723e+00,3.250063334719032089e-03
1.687856983903271324e+00,-6.914589469625042478e-03
1.689884528843063061e+00,1.333675485096329737e-02
1.691887347625052662e+00,-6.931100531175376188e-03
1.693865440249239684e+00,3.265507821019452035e-03
1.695892985189031643e+00,-6.947510297869572381e-03
1.697895803971021245e+00,-1.708241816563505974e-02
1.699898622753010402e+00,3.277138853912362013e-03
1.701901441535000004e+00,3.280999975487467000e-03
1.703904260316989383e+00,-1.714286885029529806e-02
1.705907079098978985e+00,3.288722218637677407e-03
1.707909897880968142e+00,-1.718316930673545809e-02
1.709912716662957743e+00,-7.004944481299259923e-03
1.711915535444947345e+00,3.300305583362992800e-03
1.713918354226936724e+00,-1.724361999139569987e-02
1.715921173008926326e+00,1.354223891478842541e-02
1.717923991790915483e+00,-7.037764014687654043e-03
1.719926810572905085e+00,-1.730407067605593818e-02
1.721929629354894686e+00,2.396344328675305280e-02
1.723932448136884288e+00,-1.734437113249609821e-02
1.725935266918873667e+00,3.327333434388728573e-03
1.727938085700862825e+00,-7.078788431423146260e-03
1.729940904482852426e+00,-1.740482181715633653e-02
1.731943723264842028e+00,3.338916799114043533e-03
1.733946542046831629e+00,-7.103403081464443151e-03
1.735974086986623144e+00,-7.111709259667677030e-03
1.737976905768612745e+00,1.371630518727846339e-02
1.739979724550602347e+00,-7.128119026361874090e-03
1.741982543332591504e+00,-7.136323909708971319e-03
1.743985362114581106e+00,3.362131196732268471e-03
1.745988180896570485e+00,-1.756627241116660854e-02
1.747990999678560087e+00,1.379533751951889618e-02
1.749944366144944752e+00,-7.168940853385091273e-03
1.751329030981875645e+00,-7.174613365328763592e-03
1.753331849763865247e+00,2.440045610947241816e-02
1.755334668545854848e+00,-7.191023132022962387e-03
1.757312761170041870e+00,3.387824339065374953e-03
1.759340306109833829e+00,1.388490749605805590e-02
1.761343124891822987e+00,-1.772075749418721563e-02
1.763345943673812588e+00,1.391652042895422624e-02
1.765348762455802190e+00,-7.232047548758452869e-03
1.767351581237791569e+00,-7.240252432105552700e-03
1.769354400019781171e+00,1.396393982829848696e-02
1.771357218801770328e+00,-7.256662198799748026e-03
1.773360037583759929e+00,-7.264867082146845255e-03
1.775362856365749531e+00,1.401135922764274767e-02
1.777365675147738910e+00,-1.788195931994785576e-02
1.779368493929728290e+00,1.404297216053891975e-02
1.781371312711717669e+00,3.434205466134229810e-03
1.783374131493707271e+00,-1.794241000460809407e-02
1.785401676433499008e+00,-7.314197677085573085e-03
1.787379769057686474e+00,-7.322301265576536267e-03
